time_epoch,time,temp_c,temp_f,is_day,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,condition.text,condition.icon,condition.code,name,region,country,lat,lon,tz_id,localtime_epoch,localtime
1701567000,2023-12-03 07:00,26.5,79.7,1,6.0,9.7,76,ENE,1011.0,29.85,0.0,0.0,67,6,28.2,82.8,26.5,79.7,28.2,82.8,19.8,67.7,0,0,0,0,10.0,6.0,9.8,15.8,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701570600,2023-12-03 08:00,27.2,81.0,1,5.8,9.4,80,E,1012.0,29.87,0.0,0.0,61,6,28.8,83.8,27.2,81.0,28.8,83.8,19.1,66.4,0,0,0,0,10.0,6.0,8.4,13.6,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701574200,2023-12-03 09:00,28.2,82.8,1,5.1,8.3,93,E,1012.0,29.89,0.0,0.0,56,6,29.6,85.3,28.2,82.8,29.6,85.3,18.6,65.5,0,0,0,0,10.0,6.0,6.9,11.1,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701577800,2023-12-03 10:00,29.1,84.3,1,3.8,6.1,102,ESE,1012.0,29.9,0.0,0.0,53,6,30.5,86.9,29.1,84.3,30.5,86.9,18.6,65.4,0,0,0,0,10.0,6.0,5.0,8.1,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701581400,2023-12-03 11:00,29.8,85.6,1,3.1,5.0,138,SE,1012.0,29.87,0.0,0.0,51,7,31.3,88.3,29.8,85.6,31.3,88.3,18.5,65.3,0,0,0,0,10.0,6.0,4.2,6.8,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701585000,2023-12-03 12:00,30.4,86.6,1,3.4,5.4,206,SSW,1011.0,29.85,0.0,0.0,49,7,31.9,89.5,30.4,86.6,31.9,89.5,18.5,65.3,0,0,0,0,10.0,6.0,4.6,7.4,8.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701588600,2023-12-03 13:00,30.5,87.0,1,6.5,10.4,249,WSW,1009.0,29.81,0.0,0.0,50,7,32.3,90.1,30.6,87.0,32.3,90.1,18.8,65.8,0,0,0,0,10.0,6.0,8.9,14.4,8.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701592200,2023-12-03 14:00,30.3,86.6,1,9.8,15.8,264,W,1008.0,29.78,0.0,0.0,52,8,32.2,90.0,30.3,86.6,32.2,90.0,19.3,66.7,0,0,0,0,10.0,6.0,13.5,21.8,8.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701595800,2023-12-03 15:00,29.8,85.6,1,11.9,19.1,278,W,1008.0,29.77,0.0,0.0,56,8,32.0,89.6,29.8,85.6,32.0,89.6,20.0,68.1,0,0,0,0,10.0,6.0,16.3,26.2,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701599400,2023-12-03 16:00,29.3,84.7,1,12.1,19.4,294,WNW,1008.0,29.77,0.0,0.0,60,7,31.7,89.1,29.3,84.7,31.7,89.1,20.6,69.1,0,0,0,0,10.0,6.0,16.9,27.2,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701603000,2023-12-03 17:00,28.9,84.0,1,10.5,16.9,305,NW,1009.0,29.78,0.0,0.0,63,7,31.5,88.6,28.9,84.0,31.5,88.6,21.1,69.9,0,0,0,0,10.0,6.0,15.3,24.6,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701606600,2023-12-03 18:00,28.4,83.1,0,8.3,13.3,320,NW,1009.0,29.8,0.0,0.0,66,8,31.0,87.8,28.4,83.1,31.0,87.8,21.4,70.5,0,0,0,0,10.0,6.0,12.5,20.1,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701610200,2023-12-03 19:00,28.2,82.8,0,7.4,11.9,338,NNW,1010.0,29.83,0.0,0.0,67,9,30.9,87.6,28.2,82.8,30.9,87.6,21.5,70.6,0,0,0,0,10.0,6.0,11.1,17.9,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701613800,2023-12-03 20:00,28.1,82.6,0,6.5,10.4,344,NNW,1011.0,29.85,0.0,0.0,67,8,30.7,87.2,28.1,82.6,30.7,87.2,21.3,70.4,0,0,0,0,10.0,6.0,9.9,15.9,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701617400,2023-12-03 21:00,28.0,82.5,0,6.0,9.7,356,N,1011.0,29.85,0.0,0.0,66,9,30.4,86.8,28.0,82.5,30.4,86.8,21.1,69.9,0,0,0,0,10.0,6.0,9.4,15.1,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701621000,2023-12-03 22:00,27.9,82.3,0,4.9,7.9,359,N,1011.0,29.85,0.0,0.0,66,16,30.2,86.4,27.9,82.3,30.2,86.4,20.9,69.6,0,0,0,0,10.0,6.0,7.8,12.5,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701624600,2023-12-03 23:00,27.8,82.1,0,3.8,6.1,3,N,1011.0,29.85,0.0,0.0,65,12,30.0,86.0,27.8,82.1,30.0,86.0,20.7,69.3,0,0,0,0,10.0,6.0,6.0,9.7,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701628200,2023-12-04 00:00,27.7,81.8,0,3.1,5.0,15,NNE,1010.0,29.83,0.0,0.0,65,10,29.8,85.6,27.7,81.8,29.8,85.6,20.4,68.8,0,0,0,0,10.0,6.0,5.0,8.0,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701631800,2023-12-04 01:00,27.5,81.5,0,2.7,4.3,39,NE,1010.0,29.81,0.0,0.0,65,9,29.4,85.0,27.5,81.5,29.4,85.0,20.2,68.4,0,0,0,0,10.0,6.0,4.3,6.9,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701635400,2023-12-04 02:00,27.3,81.2,0,3.1,5.0,71,ENE,1009.0,29.8,0.0,0.0,64,9,29.1,84.5,27.3,81.2,29.1,84.5,19.9,67.8,0,0,0,0,10.0,6.0,4.9,8.0,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701639000,2023-12-04 03:00,27.3,81.1,0,2.5,4.0,53,NE,1009.0,29.79,0.0,0.0,63,19,29.0,84.2,27.3,81.1,29.0,84.2,19.7,67.4,0,0,0,0,10.0,6.0,3.9,6.2,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701642600,2023-12-04 04:00,27.3,81.2,0,2.9,4.7,18,NNE,1009.0,29.8,0.0,0.0,63,46,29.0,84.2,27.3,81.2,29.0,84.2,19.5,67.2,0,0,0,0,10.0,6.0,4.5,7.3,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701646200,2023-12-04 05:00,27.3,81.1,0,3.8,6.1,33,NNE,1010.0,29.81,0.0,0.0,62,51,28.9,84.1,27.3,81.1,28.9,84.1,19.5,67.0,0,0,0,0,10.0,6.0,6.0,9.6,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701649800,2023-12-04 06:00,27.2,81.0,0,5.1,8.3,63,ENE,1010.0,29.82,0.0,0.0,63,44,28.9,84.0,27.2,81.0,28.9,84.0,19.5,67.1,0,0,0,0,10.0,6.0,8.1,13.1,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701653400,2023-12-04 07:00,27.2,81.0,1,6.0,9.7,75,ENE,1011.0,29.84,0.0,0.0,63,46,28.9,83.9,27.2,81.0,28.9,83.9,19.5,67.1,0,0,0,0,10.0,6.0,9.6,15.4,7.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701657000,2023-12-04 08:00,27.7,81.8,1,6.5,10.4,70,ENE,1011.0,29.86,0.0,0.0,61,31,29.4,84.9,27.7,81.8,29.4,84.9,19.6,67.2,0,0,0,0,10.0,6.0,9.6,15.5,7.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701660600,2023-12-04 09:00,28.6,83.4,1,6.9,11.2,72,ENE,1012.0,29.87,0.0,0.0,58,7,30.4,86.7,28.6,83.4,30.4,86.7,19.6,67.2,0,0,0,0,10.0,6.0,9.6,15.5,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701664200,2023-12-04 10:00,29.5,85.1,1,6.3,10.1,81,E,1012.0,29.88,0.0,0.0,55,8,31.5,88.6,29.5,85.1,31.5,88.6,19.5,67.2,0,0,0,0,10.0,6.0,8.6,13.8,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701667800,2023-12-04 11:00,30.4,86.7,1,4.3,6.8,82,E,1011.0,29.85,0.0,0.0,53,8,32.5,90.6,30.4,86.7,32.5,90.6,19.7,67.4,0,0,0,0,10.0,6.0,5.9,9.4,8.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701671400,2023-12-04 12:00,30.9,87.7,1,1.8,2.9,25,NNE,1010.0,29.81,0.0,0.0,50,8,33.0,91.5,30.9,87.7,33.0,91.5,19.4,66.9,0,0,0,0,10.0,6.0,2.5,4.0,8.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701675000,2023-12-04 13:00,31.1,88.0,1,5.4,8.6,319,NW,1008.0,29.77,0.0,0.0,48,8,32.9,91.1,31.1,88.0,32.9,91.1,18.7,65.6,0,0,0,0,10.0,6.0,7.5,12.0,8.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701678600,2023-12-04 14:00,31.0,87.8,1,9.8,15.8,313,NW,1007.0,29.75,0.0,0.0,50,9,33.1,91.5,31.0,87.8,33.1,91.5,19.3,66.7,0,0,0,0,10.0,6.0,13.6,21.9,8.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701682200,2023-12-04 15:00,30.4,86.7,1,13.2,21.2,317,NW,1007.0,29.73,0.0,0.0,54,8,32.8,91.0,30.4,86.7,32.8,91.0,20.1,68.2,0,0,0,0,10.0,6.0,19.0,30.5,8.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701685800,2023-12-04 16:00,29.7,85.5,1,15.0,24.1,323,NW,1007.0,29.74,0.0,0.0,58,9,32.2,89.9,29.7,85.5,32.2,89.9,20.5,68.9,0,0,0,0,10.0,6.0,22.2,35.7,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701689400,2023-12-04 17:00,29.0,84.2,1,15.0,24.1,327,NNW,1007.0,29.75,0.0,0.0,62,8,31.6,89.0,29.0,84.2,31.6,89.0,21.0,69.9,0,0,0,0,10.0,6.0,23.2,37.3,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701693000,2023-12-04 18:00,28.6,83.5,0,14.3,23.0,336,NNW,1008.0,29.76,0.0,0.0,64,6,31.1,88.0,28.6,83.5,31.1,88.0,21.0,69.9,0,0,0,0,10.0,6.0,23.0,37.0,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701696600,2023-12-04 19:00,28.5,83.3,0,13.4,21.6,342,NNW,1008.0,29.78,0.0,0.0,64,5,31.0,87.8,28.5,83.3,31.0,87.8,21.1,69.9,0,0,0,0,10.0,6.0,22.2,35.7,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701700200,2023-12-04 20:00,28.3,82.9,0,12.8,20.5,346,NNW,1009.0,29.8,0.0,0.0,66,5,30.9,87.5,28.3,82.9,30.9,87.5,21.2,70.2,0,0,0,0,10.0,6.0,21.4,34.4,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701703800,2023-12-04 21:00,28.0,82.4,0,11.6,18.7,350,N,1009.0,29.81,0.0,0.0,67,5,30.5,86.9,28.0,82.4,30.5,86.9,21.2,70.2,0,0,0,0,10.0,6.0,19.4,31.3,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701707400,2023-12-04 22:00,27.8,82.1,0,10.5,16.9,5,N,1009.0,29.8,0.0,0.0,66,6,30.1,86.1,27.8,82.1,30.1,86.1,20.9,69.5,0,0,0,0,10.0,6.0,17.1,27.5,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701711000,2023-12-04 23:00,27.7,81.8,0,8.1,13.0,20,NNE,1009.0,29.79,0.0,0.0,64,7,29.6,85.4,27.7,81.8,29.6,85.4,20.2,68.4,0,0,0,0,10.0,6.0,13.4,21.5,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Bombay,Maharashtra,India,19.08,72.88,Asia/Kolkata,1701478825,2023-12-02 6:30
1701468000,2023-12-02 00:00,17.6,63.7,0,10.7,17.3,29,NNE,1021.0,30.15,0.0,0.0,78,10,17.6,63.7,17.6,63.7,17.6,63.7,13.7,56.6,0,0,0,0,10.0,6.0,16.7,26.9,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701471600,2023-12-02 01:00,17.3,63.1,0,10.5,16.9,27,NNE,1021.0,30.14,0.0,0.0,80,10,17.3,63.1,17.3,63.1,17.3,63.1,13.7,56.7,0,0,0,0,10.0,6.0,16.6,26.6,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701475200,2023-12-02 02:00,17.0,62.6,0,4.3,6.8,60,ENE,1020.0,30.12,0.0,0.0,88,0,16.9,62.4,16.9,62.4,16.9,62.4,13.7,56.6,0,0,0,0,6.0,3.0,17.1,27.5,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701478800,2023-12-02 03:00,16.6,61.9,0,10.7,17.3,23,NNE,1020.0,30.13,0.0,0.0,83,18,16.6,61.9,16.6,61.9,16.6,61.9,13.7,56.6,0,0,0,0,10.0,6.0,17.1,27.5,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701482400,2023-12-02 04:00,16.4,61.5,0,10.5,16.9,28,NNE,1020.0,30.11,0.0,0.0,84,20,16.4,61.5,16.4,61.5,16.4,61.5,13.7,56.6,0,0,0,0,10.0,6.0,16.9,27.2,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701486000,2023-12-02 05:00,16.2,61.2,0,9.8,15.8,26,NNE,1020.0,30.11,0.0,0.0,85,22,16.2,61.1,16.2,61.1,16.2,61.1,13.6,56.5,0,0,0,0,10.0,6.0,15.9,25.7,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701489600,2023-12-02 06:00,16.0,60.9,0,10.1,16.2,23,NNE,1020.0,30.12,0.0,0.0,85,25,16.0,60.9,16.0,60.9,16.0,60.9,13.6,56.4,0,0,0,0,10.0,6.0,16.4,26.4,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701493200,2023-12-02 07:00,16.0,60.9,1,10.3,16.6,28,NNE,1020.0,30.13,0.0,0.0,85,23,16.0,60.9,16.0,60.9,16.0,60.9,13.6,56.4,0,0,0,0,10.0,6.0,16.7,26.8,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701496800,2023-12-02 08:00,17.4,63.2,1,11.6,18.7,32,NNE,1021.0,30.14,0.0,0.0,79,18,17.4,63.2,17.4,63.2,17.4,63.2,13.8,56.8,0,0,0,0,10.0,6.0,15.9,25.5,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701500400,2023-12-02 09:00,19.2,66.5,1,13.4,21.6,33,NNE,1021.0,30.14,0.0,0.0,71,17,19.2,66.5,19.2,66.5,19.2,66.5,13.8,56.8,0,0,0,0,10.0,6.0,16.2,26.1,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701504000,2023-12-02 10:00,20.9,69.7,1,15.0,24.1,41,NE,1020.0,30.13,0.0,0.0,62,2,20.9,69.7,20.9,69.7,20.9,69.7,13.3,55.9,0,0,0,0,10.0,6.0,17.2,27.8,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701507600,2023-12-02 11:00,22.5,72.5,1,15.2,24.5,43,NE,1019.0,30.1,0.0,0.0,51,0,24.6,76.2,22.5,72.6,24.6,76.2,11.9,53.4,0,0,0,0,10.0,6.0,17.5,28.2,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701511200,2023-12-02 12:00,23.8,74.9,1,15.0,24.1,38,NE,1019.0,30.08,0.0,0.0,43,0,24.9,76.7,23.9,74.9,24.9,76.7,10.6,51.1,0,0,0,0,10.0,6.0,17.2,27.8,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701514800,2023-12-02 13:00,24.8,76.6,1,14.8,23.8,42,NE,1018.0,30.05,0.0,0.0,38,0,25.1,77.3,24.8,76.6,25.1,77.3,9.7,49.5,0,0,0,0,10.0,6.0,17.0,27.3,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701518400,2023-12-02 14:00,25.3,77.6,1,15.0,24.1,45,NE,1017.0,30.03,0.0,0.0,36,0,25.3,77.6,25.3,77.6,25.3,77.6,9.3,48.7,0,0,0,0,10.0,6.0,17.2,27.8,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701522000,2023-12-02 15:00,25.3,77.5,1,15.7,25.2,46,NE,1017.0,30.03,0.0,0.0,36,0,25.3,77.6,25.3,77.5,25.3,77.6,9.2,48.6,0,0,0,0,10.0,6.0,18.5,29.8,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701525600,2023-12-02 16:00,24.6,76.2,1,15.9,25.6,43,NE,1017.0,30.03,0.0,0.0,39,0,25.0,77.1,24.6,76.2,25.0,77.1,9.6,49.3,0,0,0,0,10.0,6.0,20.5,32.9,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701529200,2023-12-02 17:00,22.9,73.2,0,15.7,25.2,37,NE,1017.0,30.04,0.0,0.0,45,0,24.5,76.2,22.9,73.2,24.5,76.2,10.4,50.7,0,0,0,0,10.0,6.0,22.7,36.6,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701532800,2023-12-02 18:00,21.4,70.5,0,16.6,26.6,38,NE,1018.0,30.06,0.0,0.0,54,0,21.4,70.5,21.4,70.5,24.4,75.9,11.6,52.9,0,0,0,0,10.0,6.0,24.0,38.6,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701536400,2023-12-02 19:00,20.2,68.3,0,15.7,25.2,39,NE,1019.0,30.08,0.0,0.0,63,0,20.2,68.3,20.2,68.3,20.2,68.3,12.8,55.1,0,0,0,0,10.0,6.0,22.5,36.2,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701540000,2023-12-02 20:00,19.4,66.9,0,14.8,23.8,40,NE,1019.0,30.09,0.0,0.0,68,0,19.4,66.9,19.4,66.9,19.4,66.9,13.4,56.1,0,0,0,0,10.0,6.0,21.6,34.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701543600,2023-12-02 21:00,18.8,65.8,0,13.0,20.9,37,NE,1019.0,30.09,0.0,0.0,72,0,18.8,65.8,18.8,65.8,18.8,65.8,13.7,56.6,0,0,0,0,10.0,6.0,19.6,31.6,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701547200,2023-12-02 22:00,18.3,64.9,0,12.1,19.4,30,NNE,1019.0,30.09,0.0,0.0,75,0,18.3,64.9,18.3,64.9,18.3,64.9,13.8,56.8,0,0,0,0,10.0,6.0,18.6,30.0,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701550800,2023-12-02 23:00,17.8,64.0,0,11.2,18.0,31,NNE,1019.0,30.08,0.0,0.0,78,0,17.8,64.0,17.8,64.0,17.8,64.0,13.8,56.9,0,0,0,0,10.0,6.0,17.6,28.3,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701554400,2023-12-03 00:00,17.4,63.3,0,10.7,17.3,34,NE,1018.0,30.07,0.0,0.0,79,0,17.4,63.3,17.4,63.3,17.4,63.3,13.8,56.8,0,0,0,0,10.0,6.0,17.2,27.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
1701558000,2023-12-03 01:00,17.1,62.7,0,10.3,16.6,31,NNE,1018.0,30.06,0.0,0.0,81,5,17.1,62.7,17.1,62.7,17.1,62.7,13.8,56.8,0,0,0,0,10.0,6.0,16.9,27.1,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cairo,Al Qahirah,Egypt,30.04,31.24,Africa/Cairo,1701478826,2023-12-02 3:00
